run_id,offset_days,symbol,entry_time_ms,exit_time_ms,side,entry_price,exit_price,quantity,pnl,return_pct,exit_reason
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737640080000,1737642720000,Long,102476.4,103713.2,0.009,11.131200000000025,1.1131200000000026,target
20260628T023514Z-p65843-tpe,0,DOGEUSDT,1737637380000,1737642720000,Short,0.34731,0.35256,2879.0,-15.114749999999932,-1.5114749999999937,stop
20260628T023514Z-p65843-tpe,0,ETHUSDT,1737633720000,1737642900000,Long,3206.98,3262.59,0.311,17.29471000000004,1.729471000000004,target
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737642720000,1737643020000,Long,103459.9,104709.5,0.009,11.246400000000053,1.124640000000005,target
20260628T023514Z-p65843-tpe,0,SOLUSDT,1737642660000,1737643560000,Long,246.65,253.0,4.05,25.717499999999976,2.5717499999999975,target
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737643020000,1737643680000,Long,104390.4,105694.3,0.009,11.735100000000076,1.1735100000000078,target
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737643680000,1737644820000,Long,105409.4,104482.6,0.009,-8.341199999999894,-0.8341199999999894,stop
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737644820000,1737644880000,Long,105395.7,104395.5,0.009,-9.001799999999973,-0.9001799999999973,stop
20260628T023514Z-p65843-tpe,0,SOLUSDT,1737643560000,1737644880000,Long,252.46,247.92,3.96,-17.978400000000082,-1.797840000000008,stop
20260628T023514Z-p65843-tpe,0,SUIUSDT,1737642900000,1737644880000,Long,4.4274,4.3474,225.8,-18.063999999999815,-1.8063999999999816,stop
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737644880000,1737645060000,Long,103626.6,102626.4,0.009,-9.001800000000104,-0.9001800000000105,stop
20260628T023514Z-p65843-tpe,0,ETHUSDT,1737642900000,1737645060000,Long,3259.08,3235.57,0.306,-7.1940599999999275,-0.7194059999999928,stop
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737645060000,1737645660000,Short,103220.4,104293.2,0.009,-9.655200000000026,-0.9655200000000024,stop
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737645720000,1737646500000,Short,103705.1,104809.2,0.009,-9.93689999999992,-0.9936899999999922,stop
20260628T023514Z-p65843-tpe,0,ETHUSDT,1737645060000,1737648360000,Short,3245.63,3270.42,0.308,-7.635319999999989,-0.7635319999999989,stop
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737646500000,1737648600000,Long,104779.9,106437.5,0.009,14.918400000000052,1.4918400000000052,target
20260628T023514Z-p65843-tpe,0,SUIUSDT,1737644880000,1737648600000,Long,4.3776,4.447,228.4,15.85095999999998,1.585095999999998,target
20260628T023514Z-p65843-tpe,0,SOLUSDT,1737644880000,1737648900000,Long,248.66,255.22,4.02,26.371200000000005,2.6371200000000004,target
20260628T023514Z-p65843-tpe,0,SOLUSDT,1737648900000,1737651300000,Long,254.59,249.52,3.92,-19.874399999999973,-1.9874399999999972,stop
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737648600000,1737651660000,Long,105867.9,104695.6,0.009,-10.550699999999894,-1.0550699999999893,stop
20260628T023514Z-p65843-tpe,0,ETHUSDT,1737648360000,1737651660000,Long,3269.28,3241.89,0.305,-8.353950000000099,-0.83539500000001,stop
20260628T023514Z-p65843-tpe,0,SUIUSDT,1737648600000,1737651720000,Long,4.4288,4.3404,225.7,-19.951880000000006,-1.9951880000000008,stop
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737651660000,1737654660000,Short,104755.3,106026.1,0.009,-11.437200000000026,-1.1437200000000023,stop
20260628T023514Z-p65843-tpe,0,DOGEUSDT,1737642780000,1737659100000,Long,0.35293,0.34781,2833.0,-14.504960000000038,-1.4504960000000038,stop
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737654660000,1737659760000,Long,105998.1,104667.6,0.009,-11.9745,-1.19745,stop
20260628T023514Z-p65843-tpe,0,SUIUSDT,1737651720000,1737660000000,Short,4.3481,4.2732,229.9,17.21950999999989,1.721950999999989,target
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737659760000,1737663600000,Short,104821.0,106216.1,0.009,-12.555900000000053,-1.255590000000005,stop
20260628T023514Z-p65843-tpe,0,SUIUSDT,1737660000000,1737663600000,Short,4.2738,4.363,233.9,-20.863880000000197,-2.086388000000019,stop
20260628T023514Z-p65843-tpe,0,DOGEUSDT,1737659100000,1737663720000,Short,0.34845,0.35447,2869.0,-17.27138000000007,-1.7271380000000072,stop
20260628T023514Z-p65843-tpe,0,ETHUSDT,1737651660000,1737663840000,Short,3246.08,3275.32,0.308,-9.005920000000073,-0.9005920000000072,stop
20260628T023514Z-p65843-tpe,0,SOLUSDT,1737651300000,1737663960000,Long,250.08,257.53,3.99,29.725499999999844,2.972549999999984,target
20260628T023514Z-p65843-tpe,0,SUIUSDT,1737663600000,1737663960000,Short,4.3181,4.4097,231.5,-21.205399999999926,-2.1205399999999925,stop
20260628T023514Z-p65843-tpe,0,BTCUSDT,1737663600000,1737665580000,Long,104804.9,103230.2,0.009,-14.172299999999971,-1.417229999999997,stop
20260628T023514Z-p65843-tpe,0,SOLUSDT,1737663960000,1737665700000,Long,255.92,250.18,3.9,-22.385999999999925,-2.2385999999999924,stop
20260628T023514Z-p65843-tpe,0,SUIUSDT,1737663960000,1737665700000,Long,4.3998,4.3067,227.2,-21.15231999999994,-2.115231999999994,stop
20260628T023514Z-p65843-tpe,0,ETHUSDT,1737663840000,1737665760000,Long,3264.54,3230.77,0.306,-10.333619999999994,-1.0333619999999994,stop
